code_name,exp,SMILES,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,HOMO-LUMO gap_GFN,HOMO_GFN,LUMO_GFN,Dipole module_GFN,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.
CHEMBL1972466,3.6,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,7.5623,-8.044,-0.4817,6.7337,0.1613,3.5337,0.0,596.3865,-15.1491,-2.3395,-8.4978,265.45,0.3945,6.5724,0.1522,3.4475,0.9046,1.2682,10.338,5.6933,66.3008,2.1067,-9.5512,-7.4444,3.5752,-77.0929,29227.0065,686308.3858,443.0888,450.3143,-3.4475,0.9925,7.8875,0.7747,-5.0906,0.7747,0.7433000000000001,7.6383,1.0494,-6.895,4.5681,0.0161,1.2024,1.0759,-12.8914,-0.5964,0.6782,3.9452,2.0,0.0
CHEMBL87266,1.35,Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,7.9904,-7.9847,0.0056,6.4557,0.6411,5.1335,0.0,691.6812,-24.6258,-6.4533000000000005,-8.3139,298.5226,0.5335,5.8146,0.172,3.5484,1.0828,1.1621,9.6161,7.1903,63.8374,2.3032,-9.4655,-7.1623,5.103,-86.2143,35988.136,868951.1484,488.3387,486.4641,-3.5484,1.5096,8.6065,0.8603000000000001,-5.0021,0.8603000000000001,0.4417,7.5385,1.2205,-7.0968,4.8548,0.0247,1.1116,1.2265,-14.8765,-3.9742,0.6782,2.6048,2.0,0.0
CHEMBL429023,3.57,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,8.4084,-8.2109,0.1975,6.9008,0.258,4.0861,0.0,624.2565,-10.4191,-2.4338,-8.6187,267.7759,0.3225,6.6428,0.1506,3.5794,0.9645,1.2096,10.3216,5.9537,67.8594,2.1012,-9.6693,-7.5681,4.1378,-84.8878,30176.3045,719329.2578,457.5648,460.5251,-3.5794,1.1089,8.2678,0.7889,-5.2401,0.7889,0.7065,7.8653,1.0778,-7.1588,4.5582,0.0156,1.276,1.1477,-9.9377,1.2742,0.6782,1.5216,2.0,0.0
CHEMBL242541,2.64,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.563,-7.8044,-0.2413,7.2073,0.5715,5.7616,0.0,469.1496,-16.6039,-3.5851,-8.674900000000001,192.1978,0.4136,6.6359,0.1507,3.8894,1.1398,1.0778,11.1558,6.1455,58.0326,2.2376,-9.7937,-7.5561,6.67,-56.0752,14699.8092,382434.4929,311.612,305.3395,-3.8894,1.4994,9.2782,0.8361000000000001,-5.5484,0.8361000000000001,0.5684,8.3472,1.1722,-7.7788,4.7612,0.0163,1.1685,1.2924,-10.2837,-3.4134,0.6782,5.516,2.0,0.0
CHEMBL402146,3.31,Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2,9.1426,-9.3008,-0.1583,8.3378,1.0776,3.9861,0.0,441.3771,-14.0312,-2.5296000000000003,-9.4833,161.6864,0.2632,7.2602,0.1377,4.7077,1.5265,0.8532000000000001,12.4071,6.4445,74.0251,2.5783,-10.7724,-8.1941,3.553,-53.194,10629.1246,278951.4494,279.9194,267.0726,-4.7077,2.3058,11.7212,0.8985000000000001,-6.5227,0.8985000000000001,0.4489,9.8643,1.2969,-9.4154,4.7181,0.0123,1.3873,1.6909,-11.8889,-0.2909,0.6782,1.0606,2.0,0.0
CHEMBL74399,3.66,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,9.4894,-9.9429,-0.4535,8.136,0.6621,5.7144,0.0,571.4498,-22.782,-6.4383,-9.2436,231.4831,0.1867,7.474,0.1338,4.3991,1.2953,0.9518,11.8795,5.6706,81.7991,2.7236,-10.6054,-7.8818,5.0036,-83.3063,23452.8926,588070.0967,411.4143,414.653,-4.3991,1.7165,10.5146,0.8386,-6.2675,0.8386,0.6333000000000001,9.4314,1.1773,-8.7981,4.376,0.0105,1.5032,1.4984,-20.952,3.9301,0.6782,4.1274,2.0,0.0
CHEMBL1779009,1.1,COc1cc(F)ccc1c2cncc(c2)C3CCCN3,9.7449,-9.0835,0.6614,7.2144,-0.2639,3.1494,0.0,492.1033,-7.6514,-1.7993,-8.3529,193.4127,0.2297,7.4782,0.1337,3.4752,0.8078000000000001,1.3095,11.2329,4.7035,76.4069,2.8009,-9.7533,-6.9524,2.7325,-57.5733,15506.5564,366158.5135,343.663,335.8053,-3.4752,0.6907,7.641199999999999,0.7147,-5.3448,0.7147,1.0717,8.0222,0.9295,-6.9505,4.493,0.0108,1.3782,1.0062,-4.5045,-2.0257,0.6782,3.1258,2.0,0.0
CHEMBL1596993,1.2,COc1ccc(Nc2ccccc2C(=O)O)cc1,8.2219,-7.9314,0.2905,7.0003,0.0143,2.4491,0.0,451.49,-12.3567,-6.0671,-8.466,173.9057,0.2626,6.986,0.1431,3.5073,0.8804000000000001,1.2655,11.3064,5.2947,66.402,2.343,-9.6375,-7.2945,2.5518,-51.7382,12134.9989,293037.9277,300.3546,289.1251,-3.5073,0.8877,7.9023,0.752,-5.2538,0.752,0.8661000000000001,7.8807,1.0041,-7.0146,4.7932,0.0141,1.1779,1.0379,-7.3483,0.3806,0.6782,4.8788,2.0,0.0
CHEMBL2325993,1.4,CN(C)CCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,8.6287,-7.7184,0.9103,6.569,-0.1875,3.2172,0.0,652.836,-17.2889,-3.5564,-8.0586,333.0504,0.3024,6.7566,0.1481,3.1908,0.754,1.4188,9.8221,5.7122,76.8274,2.8183,-9.4678,-6.6494,3.1685,-96.8727,46891.0218,1115405.8395,523.2852,573.1417,-3.1908,0.6699,7.0515,0.7225,-4.8799,0.7225,0.9415,7.3231,0.945,-6.3815,4.5764,0.0149,1.3348,0.953,-11.2206,-3.1901,0.6782,4.7122,2.0,0.0
CHEMBL403702,3.5,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3ncc(C)nc13,7.1998,-8.0999,-0.9,7.108,1.0393,5.5395,0.0,583.0162,-20.7498,-5.4979,-8.8932,244.6989,0.7671,6.0687,0.1648,4.0736,1.3681,0.9716,10.954,6.7620000000000005,39.1271,1.4691,-9.6278,-8.1587,6.2622,-76.4955,24882.5897,627355.9689,418.7547,416.4113,-4.0736,2.1572,10.3044,0.9213,-5.5908,0.9213,0.3288,8.476,1.3426,-8.1472,4.7844,0.0214,1.0645,1.4822,-14.7766,-1.1535,0.6782,0.237,2.0,0.0
CHEMBL2023483,3.78,COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,8.7203,-8.6483,0.072,6.7959,0.378,4.2735,0.0,705.7841,-18.4943,-3.7735,-8.5816,305.1395,0.3536,6.4179,0.1558,3.587,1.0024,1.1907,9.9041,6.6466,67.7332,2.6163,-9.8897,-7.2735,4.2384,-91.6257,38171.5435,910410.2965,518.2285,513.9842,-3.587,1.2249,8.3988,0.8089000000000001,-5.1914,0.8089000000000001,0.6244000000000001,7.7983,1.1178,-7.1739,4.6884,0.0177,1.3011,1.1865,-11.9845,-3.4145,0.6782,3.9403,2.0,0.0
CHEMBL456801,3.39,C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,8.7788,-7.4902,1.2886,6.7662,-0.2769,4.2435,0.0,708.998,-24.4121,-9.2731,-8.0943,303.1268,0.2332,7.0431,0.142,3.2446,0.7479,1.4067,10.1427,5.8384,81.7533,3.0111,-9.5999,-6.5888,4.4032,-95.6376,39004.6328,940750.394,528.4819,530.1317,-3.2446,0.6275000000000001,7.1167,0.7107,-5.0054,0.7107,1.0248,7.5141,0.9215,-6.4893,4.7459,0.0136,1.3939,0.9555,-13.0861,-2.731,0.6782,4.6848,2.0,0.0
CHEMBL2177612,1.03,CCCSc1c(cnn1[C@@H]2CC[C@H](CC2)C(=O)O)C(=O)NC3CCCCC3,9.7981,-9.4157,0.3824,7.4876,-0.0716,4.8981,0.0,635.868,-19.3365,-6.9656,-8.5561,274.0801,0.154,7.5591,0.1323,3.708,0.9096,1.2064,10.8271,5.6218,86.3065,3.4577,-10.2849,-6.8272,4.9986,-82.9497,32984.9159,784337.6417,489.4591,506.6129,-3.708,0.8753000000000001,8.2913,0.7405,-5.5978,0.7405,0.9812,8.3972,0.9811,-7.416,4.5165,0.0105,1.5855,1.1475,-14.498,1.449,0.6782,1.142,2.0,0.0
CHEMBL450643,0.89,c1cnc2cccnc2c1,9.0098,-9.5152,-0.5054000000000001,7.8724,0.3182,0.0,0.0,287.812,-4.9746,-0.661,-8.8659,98.6158,0.4094,7.5542,0.1324,4.0953,1.1101,1.0549,13.4833,4.4675,50.56,1.8527,-9.7922,-7.9395,0.0,-26.0165,3784.305,93804.433,173.1354,157.8228,-4.0953,1.2893,9.4799,0.7921,-5.9839,0.7921,0.7919,8.9825,1.0842,-8.1906,4.8801,0.0113,1.122,1.2278,-1.7359,-3.2559,0.6782,0.0,2.0,0.0
CHEMBL1957377,2.0,Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4CN5CCOCC5,7.7168,-8.6195,-0.9027,6.9705,1.2003,2.0482,0.0,653.1977,-15.0879,-4.0099,-8.9169,308.8875,0.6404000000000001,5.7702,0.1734,4.0854,1.4464,0.9443,10.335,7.1773,56.0758,1.4469,-9.6404,-8.1935,2.5172,-86.6942,38519.8428,939771.8323,483.9287,501.0847,-4.0854,2.4214,10.5922,0.9581,-5.5279,0.9581,0.2461,8.4168,1.4162,-8.1708,4.6708,0.0244,1.114,1.5557,-6.789,-4.9672,0.6782,0.2496,2.0,0.0
CHEMBL2325706,0.7,CS(=O)(=O)C1(CCNCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,7.9602,-8.0185,-0.0583,6.6746,0.1437,6.1297,0.0,633.5048,-25.4868,-4.6941,-8.3671,306.8672,0.3729,6.5309,0.1531,3.4092,0.8907,1.2854,10.0444,5.6873000000000005,64.5313,2.4734,-9.6038,-7.1304,5.6234,-90.9993,39731.126,964144.8675,481.8405,511.108,-3.4092,0.97,7.7884,0.7721,-5.0419,0.7721,0.747,7.5654,1.0443,-6.8184000000000005,4.4567,0.016,1.246,1.0714,-20.7403,-0.7306,0.6782,4.5089,2.0,0.0
CHEMBL14638,2.68,O=C(C1CC1)c2ccc(OCCCc3c[nH]cn3)cc2,9.679,-9.174,0.5051,7.3803,-0.1614,5.5201,0.0,517.7039,-11.8637,-2.6484,-8.7029,194.8601,0.1903,7.5416,0.1326,3.6095,0.864,1.2491,11.142,5.354,75.1065,3.0969,-10.2514,-7.1545,5.2315,-57.3931,15897.8614,373738.1931,362.7576,347.7462,-3.6095,0.7892,8.0081,0.7287,-5.4949,0.7287,1.0253,8.2443,0.9573,-7.2189,4.6385000000000005,0.0108,1.457,1.0798,-8.369,-1.5245000000000002,0.6782,0.9592,2.0,0.0
CHEMBL744,3.34,Nc1nc2ccc(OC(F)(F)F)cc2s1,9.7812,-8.3516,1.4295,8.3902,-0.3216,4.9049,0.0,373.918,-9.988,-4.7851,-8.9041,129.8806,0.1129,8.7117,0.1147,4.0343,0.9341,1.1287,13.3708,4.1822,84.3324,3.5618,-10.6851,-7.1233,5.9245,-47.0802,6952.268,187127.5115,232.6153,216.985,-4.0343,0.7912,8.8598,0.7131000000000001,-6.2122,0.7131000000000001,1.2557,9.3243,0.9262,-8.0686,4.7423,0.0072,1.5459,1.1494,-7.197,1.3158,0.6782,5.029,2.0,0.0
CHEMBL22183,2.6,CN(C)Cc1ccccc1Sc2ccc(C)cc2N,9.5113,-8.3811,1.1301,6.6299,-0.7691,2.3841,0.0,492.4504,-5.0311,-1.9027,-7.8221,215.211,0.2162,7.399,0.1352,2.9304,0.5806,1.6196000000000002,10.6705,4.6315,80.3203,3.0657,-9.3549,-6.2893,2.264,-53.5406,18364.265,466354.8232,359.1544,360.4663,-2.9304,0.3167,6.1775,0.6461,-4.7801,0.6461,1.3497,7.2104,0.7922,-5.8607,4.7206,0.0117,1.3862,0.7646000000000001,-2.3323,-1.4743,0.6782,3.3429,2.0,0.0
CHEMBL1643199,2.63,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,9.5594,-8.8562,0.7031000000000001,7.0405,0.4099,3.7355,0.0,716.3074,-17.8255,-7.1719,-8.467,336.8339,0.2864,6.6306,0.1508,3.7252,1.0468,1.1444,10.18,6.9334,80.8814,2.868,-9.901,-7.033,4.0473,-99.1856,46570.0567,1193768.6891,539.4121,560.1753,-3.7252,1.291,8.7414,0.8119000000000001,-5.3829,0.8119000000000001,0.6369,8.0874,1.1238,-7.4505,4.8315,0.0166,1.3694,1.2397,-11.9456,0.6138,0.6782,4.5117,2.0,0.0
CHEMBL2010831,2.5,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,8.9841,-9.1804,-0.1963,7.4459,0.5123,8.7875,0.0,726.3332,-27.8677,-4.8984000000000005,-8.6496,306.6689,0.2176,6.9336,0.1442,3.9791,1.1421,1.0627,10.7213,6.757,92.6237,2.8543000000000003,-10.0767,-7.2224,8.8912,-98.5344,39980.6325,965690.3281,532.3124,535.9985,-3.9791,1.4558,9.414,0.8239000000000001,-5.7125,0.8239000000000001,0.6298,8.5879,1.1478,-7.9581,4.7601,0.0143,1.445,1.3419,-27.4515,3.8041,0.6782,2.8358,2.0,0.0
CHEMBL1526668,3.2,O=C(N1CCCCC1)c2csc3CCCCc23,10.5133,-8.9642,1.5492,7.638,-0.9658,4.3154,0.0,449.4194,-7.3186,-1.2954,-8.3887,181.7829,0.0969,8.6038,0.1162,3.3361,0.6471,1.4289,11.6567,3.6213,87.8664,3.7395,-10.2585,-6.519,4.2778,-49.955,14037.2632,351521.2969,327.4603,324.7633,-3.3361,0.3277,6.9999,0.6379,-5.487,0.6379,1.6129,8.2851,0.7757000000000001,-6.6722,4.3029,0.0068,1.7519,0.8945000000000001,-7.986,1.2846,0.6782,2.7773,2.0,0.0
CHEMBL218762,-1.48,SC1=Nc2[nH]cnc2C(=O)N1,9.454,-8.4436,1.0105,8.4677,-0.1951,5.9546,0.0,308.2535,-19.0776,-5.3982,-9.0701,104.7666,0.1495,8.662700000000001,0.1154,4.1363,0.9875,1.0906,13.5471,4.3449,82.6648,3.2782,-10.7092,-7.431,5.3565000000000005,-31.7878,4420.3892,122803.359,185.3956,169.2442,-4.1363,0.8966000000000001,9.1692,0.7274,-6.302,0.7274,1.1825,9.4552,0.955,-8.2727,4.8097,0.0074,1.5104000000000002,1.1959,-13.4342,-0.9233,0.6782,4.7105,2.0,0.0
CHEMBL2170994,2.5,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccc(Cl)cc4)[C@@H](O)[C@H]3O,8.9822,-8.5706,0.4116,7.0424,0.3938,4.4947,0.0,641.9282,-25.6969,-8.886,-8.8275,317.8578,0.3037,6.6487,0.1504,3.7181,1.0398,1.1485,10.2682,6.5918,77.1996,2.5917,-10.1233,-7.5317,4.7808,-99.6992,42730.5096,1080021.4229,495.2797,534.1271,-3.7181,1.2721,8.7083,0.8092,-5.3803,0.8092,0.646,8.0822,1.1185,-7.4362,4.7119,0.016,1.3465,1.2301,-16.1929,-1.2962,0.6782,0.5754,2.0,0.0
CHEMBL361795,2.2,N#Cc1cccc(c1)c2onc(n2)c3ccccn3,8.8913,-9.4026,-0.5113,8.1353,1.1987,3.8068,0.0,457.1444,-14.1841,-1.2528,-9.2466,174.295,0.3837,6.9366,0.1442,4.667,1.57,0.8464,12.2435,6.7691,67.9625,1.9957,-10.2445,-8.2488,3.8042,-49.7342,12016.285,301648.6736,294.728,278.8998,-4.667,2.4801,11.8141,0.9228,-6.4012,0.9228,0.3713,9.7053,1.3456,-9.334,4.8393,0.0145,1.2873,1.7116,-6.4245,-7.1849,0.6782,0.1685,2.0,0.0
CHEMBL586906,2.08,COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1,8.6738,-8.856,-0.1822,7.0413,0.0513,4.4954,0.0,540.0423,-8.8743,-3.0754,-8.5125,239.2388,0.3142,6.99,0.1431,3.5464,0.8996000000000001,1.2473,10.7996,5.538,64.7538,2.4329,-9.729,-7.2961,4.2543,-69.0429,24092.4997,561705.2026,395.9081,413.1178,-3.5464,0.926,8.0187,0.7573000000000001,-5.2938,0.7573000000000001,0.8483,7.941,1.0147,-7.0927,4.6225000000000005,0.0135,1.291,1.0861,-4.8193,-1.6578,0.6782,2.2594,2.0,0.0
CHEMBL563471,2.6,Cn1cc(cn1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2,9.122,-8.8192,0.3027,7.2619,0.217,4.5888,0.0,714.1624,-21.4615,-3.605,-8.6417,319.6502,0.2312,7.0449,0.142,3.7394,0.9928,1.1649,10.4437,6.4651,85.0972,3.2988,-10.2911,-6.9923,4.6329,-94.7919,42937.539,1001357.0823,547.9556,560.775,-3.7394,1.1126,8.5915,0.7808,-5.5006,0.7808,0.7758,8.2547,1.0616,-7.4789,4.7149,0.0135,1.4814,1.2088,-13.333,-5.2017,0.6782,3.379,2.0,0.0
CHEMBL16,2.41,OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,10.2096,-9.1517,1.0579,7.8312,-0.2219,5.8369,0.0,441.1897,-19.1719,-7.1956,-8.6662,182.2415,0.1542,8.0531,0.1242,3.8046,0.8987,1.1896,12.175,5.1863,82.3984,3.2912,-10.3118,-7.0206,5.33,-52.2259,13219.5835,324669.7539,302.1133,295.0568,-3.8046,0.797,8.4062,0.7224,-5.8179,0.7224,1.1206,8.73,0.9449,-7.6093,4.8761,0.0093,1.4796,1.1121,-11.9543,-0.7002,0.6782,1.716,2.0,0.0
CHEMBL457393,3.14,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4,8.2722,-7.6621,0.6101,7.0891,0.1397,4.1434,0.0,591.5116,-18.4072,-4.8127,-8.5537,233.4393,0.3267,6.9494,0.1439,3.6144,0.9402,1.2133,10.7352,5.9776,73.8428,2.5454,-9.8264,-7.281,3.8737,-75.012,22942.7274,541213.7749,415.414,403.4123,-3.6144,1.015,8.2438,0.7702,-5.3517,0.7702,0.8005,8.0293,1.0404,-7.2288,4.742,0.0141,1.3094,1.1297,-10.0485,-4.2242,0.6782,3.5581,2.0,0.0
CHEMBL105984,2.27,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,9.9104,-8.8545,1.0559,7.126,-0.6168,4.7478,0.0,581.5146,-11.4774,-1.5095,-8.1322,247.315,0.168,7.7428,0.1292,3.2546,0.6853,1.4382,10.7225,4.3636,92.0682,2.7912,-9.5278,-6.7366,5.2716,-70.8679,26325.7877,651315.5424,442.3196,452.1008,-3.2546,0.4544,6.9635,0.6706000000000001,-5.1903,0.6706000000000001,1.3021,7.8112,0.8413,-6.5091,4.2885,0.0093,1.565,0.9148,-10.0199,-0.6261,0.6782,3.7701,2.0,0.0
CHEMBL1916542,0.93,COc1ccc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,7.8734,-8.6459,-0.7725000000000001,6.6207,0.8140000000000001,6.4678,0.0,711.5613,-16.0965,-2.9276,-8.6758,312.2392,0.5746,5.8067,0.1723,3.7174,1.1903,1.0867,9.8223,,54.5936,1.7157,-9.5338,-7.8181,6.3416,-97.1211,41639.5983,961802.3476,529.3843,543.8784,-3.7174,1.7695,9.2043,0.8903000000000001,-5.1691,0.8903000000000001,0.3763,7.811,1.2807,-7.4347,,,1.1194,1.3256,-12.4627,-1.3844,0.6782,0.4554,2.0,0.0
CHEMBL129420,0.7,CCN(CC)C(=O)c1ccc(cc1)C(N2CCNCC2)c3cccc4cccnc34,8.2271,-8.5558,-0.3286,6.5911,0.3752,4.8013,0.0,667.0334,-12.2346,-2.109,-8.4146,306.8605,0.4606,6.2159,0.1609,3.4832,0.976,1.2251,10.0312,6.0758,61.0144,1.7438,-9.2864,-7.5427,4.4136,-84.6196,38866.2949,908938.7958,507.9331,523.6605,-3.4832,1.198,8.1643,0.8105,-5.0371,0.8105,0.6008,7.5672,1.1209,-6.9663,4.5703,0.0191,1.1442,1.1341,-9.1492,-1.6546,0.6782,0.3195,2.0,0.0
CHEMBL1276946,0.2,CC1=C2C(=CC(=O)N1Cc3ccccn3)NN(C2=O)c4ccccc4Cl,8.0035,-8.2631,-0.2596,7.1158,0.5701,3.2204,0.0,560.2418,-17.8591,-3.1101,-8.6594,250.2068,0.373,6.5456,0.1528,3.8429,1.1281,1.0901,10.7189,6.6993,70.5487,2.7123,-10.0155,-7.3032,2.7918000000000003,-72.7458,25226.9922,644180.9703,392.4995,399.2541,-3.8429,1.4878,9.1737,0.8371000000000001,-5.4793,0.8371000000000001,0.558,8.2439,1.1743,-7.6859,4.8662,0.0174,1.2235,1.2921,-14.1068,-1.3204,0.6782,3.5002,2.0,0.0
CHEMBL1916547,-0.65,COc1ccc2N=NC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,7.2115,-8.7249,-1.5134,6.6521,1.5635,8.5602,0.0,719.2122,-24.9076,-4.8557,-9.1053,313.9917,1.0581,5.0886,0.1966,4.1078,1.6589,0.8792000000000001,9.8322,7.8409,33.0608,1.0894,-9.6506,-8.5612,8.5904,-99.7983,42186.035,976341.2018,529.8376,542.8854,-4.1078,3.1639,11.3796,1.0576,-5.38,1.0576,0.0954,8.3111,1.6151,-8.2157,4.7287,0.036,1.0014,1.7157,-18.7816,-1.9485,0.6782,0.4004,2.0,0.0
CHEMBL522460,2.68,Cc1ccccc1CN2CCC(CC2)N3CCC(CC3)N4C(=O)Nc5ccccc45,10.0565,-8.5633,1.4932,6.5011,-0.4298,3.2412,0.0,675.092,-10.781,-2.6829,-7.8103,305.6125,0.1976,6.9309,0.1443,3.0357,0.6648000000000001,1.5242,9.7342,5.8082,90.5593,2.915,-9.2678,-6.3528,3.2454,-85.7139,39330.4521,908443.8762,507.425,527.6703,-3.0357,0.4899,6.5613,0.6880000000000001,-4.7684,0.6880000000000001,1.0946,7.1659,0.876,-6.0714,4.7355,0.0142,1.3931,0.872,-7.3201,-1.4561,0.6782,4.8183,2.0,0.0
CHEMBL1500992,3.2,O=C(CSc1ccccc1)N2CCN(CC2)c3ccccc3,9.4477,-8.1287,1.3191,6.7627,-0.3307,2.9494,0.0,532.6832,-9.1631,-1.368,-8.0361,235.2017,0.1982,7.0934,0.141,3.216,0.7299,1.4261,10.4598,5.7713,84.1211,3.1504,-9.6113,-6.4609,2.9027000000000003,-61.9077,22215.13,564886.9253,384.5237,389.7399,-3.216,0.5903,7.0224,0.7035,-4.9894,0.7035,1.0606,7.4927,0.907,-6.4321,4.8995,0.0137,1.3338,0.9231,-8.2883,-0.185,0.6782,2.429,2.0,0.0
CHEMBL2110791,0.72,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,8.3206,-8.5758,-0.2552,6.6547,0.3328,2.3817,0.0,574.8691,-8.6377,-3.9849,-8.437100000000001,232.1248,0.4203,6.3219,0.1582,3.4938,0.9656,1.2278,10.2806,4.9896,61.4756,1.4412,-9.1577,-7.7166,1.7314,-66.0423,22727.7455,543798.5581,416.4359,415.8363,-3.4938,1.159,8.1466,0.8027000000000001,-5.0743,0.8027000000000001,0.6328,7.6204,1.1054,-6.9876000000000005,4.1413,0.0164,1.1299,1.1209,-3.4896000000000003,-1.8413,0.6782,3.8783,2.0,0.0
CHEMBL1945034,-0.25,O[C@@H](CNCCc1ccc(CNCCc2ccccn2)cc1)c3ccc(O)c4NC(=O)Sc34,9.9915,-8.9386,1.0529,6.6865,0.2549,5.6185,0.0,740.358,-20.5621,-8.7022,-8.2453,334.9376,0.3217,6.4316,0.1556,3.4707,0.937,1.2467,9.6763,6.9062,82.2335,2.8912,-9.6908,-6.7997,5.8646,-94.9763,45787.0722,1135131.4215,550.9717,562.9304,-3.4707,1.0812,8.0226,0.7899,-5.0786,0.7899,0.6821,7.6235,1.0798,-6.9415,4.8205,0.0182,1.3321,1.1292,-12.703,0.165,0.6782,0.4606,2.0,0.0
CHEMBL385563,2.6,Clc1ccc2OCOc2c1Nc3ncnc4cc(OCCN5CCCC5)cc(OC6CCOCC6)c34,8.1024,-7.9691,0.1333,6.5745000000000005,0.3482,3.7852,0.0,753.4061,-12.5537,-2.1799,-8.3503,340.9238,0.4192,6.2263,0.1606,3.4614000000000003,0.9624,1.2366,9.6857,6.109,64.4987,2.3192,-9.5099,-7.1907,3.5455,-107.1232,49729.2084,1194331.3274,570.9585,587.4859,-3.4614000000000003,1.1664,8.0892,0.806,-5.0179,0.806,0.6141,7.5369,1.1119,-6.9228000000000005,4.436,0.0184,1.2319,1.1369,-9.1392,-1.9128,0.6782,0.971,2.0,0.0
CHEMBL5,-0.1,CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12,8.2285,-8.6849,-0.4564,7.8911,0.4507,7.337,0.0,422.1685,-25.7742,-6.9557,-8.9404,155.8551,0.3315,7.4404,0.1344,4.1709,1.1691,1.0228,12.5325,5.3453,64.0998,2.4554,-10.1681,-7.7127,7.974,-49.9007,10176.9084,241466.1031,285.3052,272.1143,-4.1709,1.4354,9.7772,0.8106,-6.031,0.8106,0.7184,9.0602,1.1211,-8.3418,4.768,0.0116,1.2536,1.3322,-20.9259,1.4293,0.6782,0.846,2.0,0.0
CHEMBL163,4.3,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,9.9929,-8.7591,1.2338,6.9302,0.6287,5.8676,0.0,885.1908,-23.6172,-5.2776,-8.6926,512.6679,0.3456,6.3014,0.1588,3.7794,1.1344,1.099,9.6809,7.3109,82.3401,2.7926,-10.0889,-7.2963,5.7987,-148.1981,109823.3251,2701307.5181,781.216,879.6294,-3.7794,1.5459,9.1048,0.8501000000000001,-5.3548,0.8501000000000001,0.5057,8.0646,1.2002,-7.5589,4.7165,0.0189,1.4211,1.3192,-18.9583,-0.0595,0.6782,2.8118,2.0,0.0
CHEMBL1479580,2.93,CSc1ncccc1C(=O)NCC2CCCCC2,9.855,-9.4419,0.4131,7.5753,-0.2808,3.0679,0.0,483.6465,-8.9064,-1.7252,-8.7493,193.3196,0.2187,7.8561,0.1273,3.6472,0.8467,1.2476,11.3158,4.3502,77.2833,3.0385,-10.2686,-7.2301,3.5745,-53.3703,15729.7699,390533.1533,345.24,344.9216,-3.6472,0.7214,8.0159,0.7143,-5.6113,0.7143,1.1274,8.4219,0.9285,-7.2945,4.1858,0.0086,1.5603,1.0799,-7.7976,-0.0618,0.6782,0.6421,2.0,0.0
